ticker,date,price_type,price
HD,2022-03-14,close,318.36
HD,2022-03-15,close,328.54
HD,2022-03-16,close,330.91
HD,2022-03-17,close,336.36
HD,2022-03-18,close,340.74
HD,2022-03-21,close,329.37
HD,2022-03-22,close,329.73
HD,2022-03-23,close,317.05
HD,2022-03-24,close,315.78
HD,2022-03-25,close,310.68
HD,2022-03-28,close,314.28
HD,2022-03-29,close,317.71
HD,2022-03-30,close,308.46
HD,2022-03-31,close,299.33
HD,2022-04-01,close,301.89
HD,2022-04-04,close,305.58
HD,2022-04-05,close,304.86
HD,2022-04-06,close,298.54
HD,2022-04-07,close,302.75
HD,2022-04-08,close,311.11
HD,2022-04-11,close,306.72
HD,2022-04-12,close,306.29
HD,2022-04-13,close,310.42
HD,2022-04-14,close,304.52
HD,2022-04-18,close,300.21
HD,2022-04-19,close,307.8
HD,2022-04-20,close,315.14
HD,2022-04-21,close,310.36
HD,2022-04-22,close,300.11
HD,2022-04-25,close,304.94
HD,2022-04-26,close,299.96
HD,2022-04-27,close,301.6
HD,2022-04-28,close,311.76
HD,2022-04-29,close,300.4
HD,2022-05-02,close,306.97
HD,2022-05-03,close,304.96
HD,2022-05-04,close,315.31
HD,2022-05-05,close,299.11
HD,2022-05-06,close,294.31
HD,2022-05-09,close,297.03
HD,2022-05-10,close,291.16
HD,2022-05-11,close,282.96
HD,2022-05-12,close,289.69
HD,2022-05-13,close,296.03
HD,2022-05-16,close,295.99
HD,2022-05-17,close,300.95
HD,2022-05-18,close,285.18
HD,2022-05-19,close,287.76
HD,2022-05-20,close,287.19
HD,2022-05-23,close,286.03
HD,2022-05-24,close,287.92
HD,2022-05-25,close,293.57
HD,2022-05-26,close,302.81
HD,2022-05-27,close,308.46
HD,2022-05-31,close,302.75
HD,2022-06-01,close,297.19
HD,2022-06-02,close,305.87
HD,2022-06-03,close,305.08
HD,2022-06-06,close,303.89
HD,2022-06-07,close,301.77
HD,2022-06-08,close,297.53
HD,2022-06-09,close,299.86
HD,2022-06-10,close,289.24
HD,2022-06-13,close,283.16
HD,2022-06-14,close,278.67
HD,2022-06-15,close,279.73
HD,2022-06-16,close,273.46
HD,2022-06-17,close,270.73
HD,2022-06-21,close,269.2
HD,2022-06-22,close,268.98
HD,2022-06-23,close,275.42
HD,2022-06-24,close,283.0
HD,2022-06-27,close,282.69
HD,2022-06-28,close,270.15
HD,2022-06-29,close,273.87
HD,2022-06-30,close,274.27
HD,2022-07-01,close,279.08
HD,2022-07-05,close,283.73
HD,2022-07-06,close,283.58
HD,2022-07-07,close,286.69
HD,2022-07-08,close,286.47
HD,2022-07-11,close,286.39
HD,2022-07-12,close,285.12
HD,2022-07-13,close,287.18
HD,2022-07-14,close,289.48
HD,2022-07-15,close,292.41
HD,2022-07-18,close,293.05
HD,2022-07-19,close,299.83
HD,2022-07-20,close,302.3
HD,2022-07-21,close,305.0
HD,2022-07-22,close,306.59
HD,2022-07-25,close,306.15
HD,2022-07-26,close,298.18
HD,2022-07-27,close,298.91
HD,2022-07-28,close,299.63
HD,2022-07-29,close,300.94
HD,2022-08-01,close,305.82
HD,2022-08-02,close,300.71
HD,2022-08-03,close,306.37
HD,2022-08-04,close,307.17
HD,2022-08-05,close,309.69
HD,2022-08-08,close,311.97
HD,2022-08-09,close,305.21
HD,2022-08-10,close,311.58
HD,2022-08-11,close,310.69
HD,2022-08-12,close,314.89
HD,2022-08-15,close,314.61
HD,2022-08-16,close,327.38
HD,2022-08-17,close,325.76
HD,2022-08-18,close,325.21
HD,2022-08-19,close,321.32
HD,2022-08-22,close,312.21
HD,2022-08-23,close,306.9
HD,2022-08-24,close,308.11
HD,2022-08-25,close,309.78
HD,2022-08-26,close,298.1
HD,2022-08-29,close,296.32
HD,2022-08-30,close,293.1
HD,2022-08-31,close,288.42
HD,2022-09-01,close,293.37
HD,2022-09-02,close,291.9
HD,2022-09-06,close,289.54
HD,2022-09-07,close,297.47
HD,2022-09-08,close,299.9
HD,2022-09-09,close,299.77
HD,2022-09-12,close,297.54
HD,2022-09-13,close,277.93
HD,2022-09-14,close,276.34
HD,2022-09-15,close,271.54
HD,2022-09-16,close,275.97
HD,2022-09-19,close,280.42
HD,2022-09-20,close,274.17
HD,2022-09-21,close,271.57
HD,2022-09-22,close,269.14
HD,2022-09-23,close,270.94
HD,2022-09-26,close,266.58
HD,2022-09-27,close,268.69
HD,2022-09-28,close,282.19
HD,2022-09-29,close,278.33
HD,2022-09-30,close,275.94
HD,2022-10-03,close,283.7
HD,2022-10-04,close,289.56
HD,2022-10-05,close,289.85
HD,2022-10-06,close,290.39
HD,2022-10-07,close,284.32
HD,2022-10-10,close,282.46
HD,2022-10-11,close,282.89
HD,2022-10-12,close,280.52
HD,2022-10-13,close,282.83
HD,2022-10-14,close,276.43
HD,2022-10-17,close,281.26
HD,2022-10-18,close,285.06
HD,2022-10-19,close,275.49
HD,2022-10-20,close,269.46
HD,2022-10-21,close,275.53
HD,2022-10-24,close,283.26
HD,2022-10-25,close,290.26
HD,2022-10-26,close,290.15
HD,2022-10-27,close,291.06
HD,2022-10-28,close,298.65
HD,2022-10-31,close,296.13
HD,2022-11-01,close,296.06
HD,2022-11-02,close,288.73
HD,2022-11-03,close,281.5
HD,2022-11-04,close,284.03
HD,2022-11-07,close,290.27
HD,2022-11-08,close,291.14
HD,2022-11-09,close,286.75
HD,2022-11-10,close,311.7
HD,2022-11-11,close,314.94
HD,2022-11-14,close,306.92
HD,2022-11-15,close,311.93
HD,2022-11-16,close,314.91
HD,2022-11-17,close,311.44
HD,2022-11-18,close,313.18
HD,2022-11-21,close,316.78
HD,2022-11-22,close,324.88
HD,2022-11-23,close,321.51
HD,2022-11-25,close,326.38
HD,2022-11-28,close,318.92
HD,2022-11-29,close,315.96
HD,2022-11-30,close,323.99
HD,2022-12-01,close,327.07
HD,2022-12-02,close,327.99
HD,2022-12-05,close,320.08
HD,2022-12-06,close,317.45
HD,2022-12-07,close,320.15
HD,2022-12-08,close,324.09
HD,2022-12-09,close,320.48
HD,2022-12-12,close,327.98
HD,2022-12-13,close,332.89
HD,2022-12-14,close,333.43
HD,2022-12-15,close,327.6
HD,2022-12-16,close,323.34
HD,2022-12-19,close,317.33
HD,2022-12-20,close,314.84
HD,2022-12-21,close,319.36
HD,2022-12-22,close,316.12
HD,2022-12-23,close,318.73
HD,2022-12-27,close,319.55
HD,2022-12-28,close,315.73
HD,2022-12-29,close,320.41
HD,2022-12-30,close,315.86
HD,2023-01-03,close,315.91
HD,2023-01-04,close,319.73
HD,2023-01-05,close,315.47
HD,2023-01-06,close,317.53
HD,2023-01-09,close,317.81
HD,2023-01-10,close,320.63
HD,2023-01-11,close,329.0
HD,2023-01-12,close,329.87
HD,2023-01-13,close,331.21
HD,2023-01-17,close,327.53
HD,2023-01-18,close,323.69
HD,2023-01-19,close,310.88
HD,2023-01-20,close,315.0
HD,2023-01-23,close,315.48
HD,2023-01-24,close,317.69
HD,2023-01-25,close,317.26
HD,2023-01-26,close,313.81
HD,2023-01-27,close,316.69
HD,2023-01-30,close,314.24
HD,2021-01-04,adj_close,252.175
HD,2021-01-05,adj_close,254.21
HD,2021-01-06,adj_close,255.663
HD,2021-01-07,adj_close,254.411
HD,2021-01-08,adj_close,257.115
HD,2021-01-11,adj_close,259.16
HD,2021-01-12,adj_close,264.033
HD,2021-01-13,adj_close,261.854
HD,2021-01-14,adj_close,256.398
HD,2021-01-15,adj_close,263.326
HD,2021-01-19,adj_close,261.032
HD,2021-01-20,adj_close,262.093
HD,2021-01-21,adj_close,266.632
HD,2021-01-22,adj_close,271.361
HD,2021-01-25,adj_close,272.393
HD,2021-01-26,adj_close,270.024
HD,2021-01-27,adj_close,261.854
HD,2021-01-28,adj_close,265.676
HD,2021-01-29,adj_close,258.768
HD,2021-02-01,adj_close,258.051
HD,2021-02-02,adj_close,260.048
HD,2021-02-03,adj_close,261.969
HD,2021-02-04,adj_close,266.412
HD,2021-02-05,adj_close,266.45
HD,2021-02-08,adj_close,267.568
HD,2021-02-09,adj_close,264.453
HD,2021-02-10,adj_close,266.288
HD,2021-02-11,adj_close,264.73
HD,2021-02-12,adj_close,265.16
HD,2021-02-16,adj_close,263.135
HD,2021-02-17,adj_close,268.418
HD,2021-02-18,adj_close,270.454
HD,2021-02-19,adj_close,267.195
HD,2021-02-22,adj_close,263.574
HD,2021-02-23,adj_close,255.347
HD,2021-02-24,adj_close,248.401
HD,2021-02-25,adj_close,243.891
HD,2021-02-26,adj_close,246.843
HD,2021-03-01,adj_close,249.977
HD,2021-03-02,adj_close,248.707
HD,2021-03-03,adj_close,245.907
HD,2021-03-04,adj_close,239.763
HD,2021-03-05,adj_close,242.238
HD,2021-03-08,adj_close,247.503
HD,2021-03-09,adj_close,253.169
HD,2021-03-10,adj_close,255.986
HD,2021-03-11,adj_close,258.495
HD,2021-03-12,adj_close,262.582
HD,2021-03-15,adj_close,267.812
HD,2021-03-16,adj_close,271.216
HD,2021-03-17,adj_close,269.245
HD,2021-03-18,adj_close,272.254
HD,2021-03-19,adj_close,277.965
HD,2021-03-22,adj_close,277.812
HD,2021-03-23,adj_close,278.811
HD,2021-03-24,adj_close,281.475
HD,2021-03-25,adj_close,285.734
HD,2021-03-26,adj_close,292.109
HD,2021-03-29,adj_close,290.561
HD,2021-03-30,adj_close,293.08
HD,2021-03-31,adj_close,293.493
HD,2021-04-01,adj_close,295.897
HD,2021-04-05,adj_close,303.252
HD,2021-04-06,adj_close,301.695
HD,2021-04-07,adj_close,300.435
HD,2021-04-08,adj_close,302.32
HD,2021-04-09,adj_close,306.935
HD,2021-04-12,adj_close,308.435
HD,2021-04-13,adj_close,308.06
HD,2021-04-14,adj_close,307.694
HD,2021-04-15,adj_close,310.31
HD,2021-04-16,adj_close,315.444
HD,2021-04-19,adj_close,314.261
HD,2021-04-20,adj_close,311.483
HD,2021-04-21,adj_close,313.396
HD,2021-04-22,adj_close,309.079
HD,2021-04-23,adj_close,311.415
HD,2021-04-26,adj_close,307.666
HD,2021-04-27,adj_close,308.243
HD,2021-04-28,adj_close,307.396
HD,2021-04-29,adj_close,312.81
HD,2021-04-30,adj_close,311.204
HD,2021-05-03,adj_close,317.55
HD,2021-05-04,adj_close,319.953
HD,2021-05-05,adj_close,319.261
HD,2021-05-06,adj_close,324.578
HD,2021-05-07,adj_close,326.184
HD,2021-05-10,adj_close,327.982
HD,2021-05-11,adj_close,317.925
HD,2021-05-12,adj_close,304.791
HD,2021-05-13,adj_close,312.887
HD,2021-05-14,adj_close,311.165
HD,2021-05-17,adj_close,307.685
HD,2021-05-18,adj_close,304.55
HD,2021-05-19,adj_close,302.339
HD,2021-05-20,adj_close,303.733
HD,2021-05-21,adj_close,303.608
HD,2021-05-24,adj_close,302.714
HD,2021-05-25,adj_close,304.55
HD,2021-05-26,adj_close,305.108
HD,2021-05-27,adj_close,306.493
HD,2021-05-28,adj_close,306.627
HD,2021-06-01,adj_close,304.127
HD,2021-06-02,adj_close,302.745
HD,2021-06-03,adj_close,301.006
HD,2021-06-04,adj_close,300.6
HD,2021-06-07,adj_close,299.585
HD,2021-06-08,adj_close,300.493
HD,2021-06-09,adj_close,297.052
HD,2021-06-10,adj_close,297.99
HD,2021-06-11,adj_close,300.368
HD,2021-06-14,adj_close,298.966
HD,2021-06-15,adj_close,296.192
HD,2021-06-16,adj_close,292.645
HD,2021-06-17,adj_close,292.974
HD,2021-06-18,adj_close,292.481
HD,2021-06-21,adj_close,297.304
HD,2021-06-22,adj_close,302.243
HD,2021-06-23,adj_close,301.237
HD,2021-06-24,adj_close,301.402
HD,2021-06-25,adj_close,303.132
HD,2021-06-28,adj_close,303.76
HD,2021-06-29,adj_close,307.588
HD,2021-06-30,adj_close,308.216
HD,2021-07-01,adj_close,310.777
HD,2021-07-02,adj_close,311.898
HD,2021-07-06,adj_close,308.573
HD,2021-07-07,adj_close,312.652
HD,2021-07-08,adj_close,307.878
HD,2021-07-09,adj_close,311.309
HD,2021-07-12,adj_close,310.97
HD,2021-07-13,adj_close,306.437
HD,2021-07-14,adj_close,308.535
HD,2021-07-15,adj_close,311.908
HD,2021-07-16,adj_close,310.777
HD,2021-07-19,adj_close,308.197
HD,2021-07-20,adj_close,314.46
HD,2021-07-21,adj_close,315.436
HD,2021-07-22,adj_close,315.726
HD,2021-07-23,adj_close,321.699
HD,2021-07-26,adj_close,320.094
HD,2021-07-27,adj_close,316.306
HD,2021-07-28,adj_close,314.624
HD,2021-07-29,adj_close,316.47
HD,2021-07-30,adj_close,317.205
HD,2021-08-02,adj_close,316.267
HD,2021-08-03,adj_close,320.829
HD,2021-08-04,adj_close,319.254
HD,2021-08-05,adj_close,321.96
HD,2021-08-06,adj_close,318.799
HD,2021-08-09,adj_close,317.755
HD,2021-08-10,adj_close,320.384
HD,2021-08-11,adj_close,325.72
HD,2021-08-12,adj_close,322.839
HD,2021-08-13,adj_close,320.23
HD,2021-08-16,adj_close,323.835
HD,2021-08-17,adj_close,310.014
HD,2021-08-18,adj_close,310.787
HD,2021-08-19,adj_close,312.092
HD,2021-08-20,adj_close,318.219
HD,2021-08-23,adj_close,316.77
HD,2021-08-24,adj_close,314.025
HD,2021-08-25,adj_close,313.039
HD,2021-08-26,adj_close,310.719
HD,2021-08-27,adj_close,312.556
HD,2021-08-30,adj_close,316.151
HD,2021-08-31,adj_close,315.262
HD,2021-09-01,adj_close,314.397
HD,2021-09-02,adj_close,318.38
HD,2021-09-03,adj_close,320.906
HD,2021-09-07,adj_close,319.556
HD,2021-09-08,adj_close,322.11
HD,2021-09-09,adj_close,322.295
HD,2021-09-10,adj_close,322.47
HD,2021-09-13,adj_close,325.87
HD,2021-09-14,adj_close,323.606
HD,2021-09-15,adj_close,323.849
HD,2021-09-16,adj_close,326.783
HD,2021-09-17,adj_close,326.084
HD,2021-09-20,adj_close,321.751
HD,2021-09-21,adj_close,324.675
HD,2021-09-22,adj_close,326.336
HD,2021-09-23,adj_close,326.317
HD,2021-09-24,adj_close,327.852
HD,2021-09-27,adj_close,331.66
HD,2021-09-28,adj_close,324.267
HD,2021-09-29,adj_close,327.308
HD,2021-09-30,adj_close,318.885
HD,2021-10-01,adj_close,320.44
HD,2021-10-04,adj_close,317.146
HD,2021-10-05,adj_close,320.07
HD,2021-10-06,adj_close,320.925
HD,2021-10-07,adj_close,327.842
HD,2021-10-08,adj_close,324.792
HD,2021-10-11,adj_close,327.347
HD,2021-10-12,adj_close,328.153
HD,2021-10-13,adj_close,328.619
HD,2021-10-14,adj_close,334.224
HD,2021-10-15,adj_close,340.403
HD,2021-10-18,adj_close,344.871
HD,2021-10-19,adj_close,347.766
HD,2021-10-20,adj_close,347.999
HD,2021-10-21,adj_close,354.207
HD,2021-10-22,adj_close,355.538
HD,2021-10-25,adj_close,360.657
HD,2021-10-26,adj_close,358.656
HD,2021-10-27,adj_close,361.687
HD,2021-10-28,adj_close,360.958
HD,2021-10-29,adj_close,361.124
HD,2021-11-01,adj_close,356.014
HD,2021-11-02,adj_close,356.801
HD,2021-11-03,adj_close,358.433
HD,2021-11-04,adj_close,361.551
HD,2021-11-05,adj_close,357.879
HD,2021-11-08,adj_close,358.063
HD,2021-11-09,adj_close,360.065
HD,2021-11-10,adj_close,358.054
HD,2021-11-11,adj_close,357.131
HD,2021-11-12,adj_close,361.988
HD,2021-11-15,adj_close,360.482
HD,2021-11-16,adj_close,381.125
HD,2021-11-17,adj_close,383.574
HD,2021-11-18,adj_close,394.259
HD,2021-11-19,adj_close,397.018
HD,2021-11-22,adj_close,397.115
HD,2021-11-23,adj_close,396.707
HD,2021-11-24,adj_close,400.341
HD,2021-11-26,adj_close,391.199
HD,2021-11-29,adj_close,395.202
HD,2021-11-30,adj_close,389.169
HD,2021-12-01,adj_close,390.593
HD,2021-12-02,adj_close,397.763
HD,2021-12-03,adj_close,397.802
HD,2021-12-06,adj_close,405.498
HD,2021-12-07,adj_close,405.966
HD,2021-12-08,adj_close,401.157
HD,2021-12-09,adj_close,401.245
HD,2021-12-10,adj_close,405.206
HD,2021-12-13,adj_close,395.295
HD,2021-12-14,adj_close,392.33
HD,2021-12-15,adj_close,397.802
HD,2021-12-16,adj_close,389.725
HD,2021-12-17,adj_close,378.459
HD,2021-12-20,adj_close,379.844
HD,2021-12-21,adj_close,380.887
HD,2021-12-22,adj_close,385.931
HD,2021-12-23,adj_close,387.325
HD,2021-12-27,adj_close,394.173
HD,2021-12-28,adj_close,396.251
HD,2021-12-29,adj_close,400.757
HD,2021-12-30,adj_close,399.88
HD,2021-12-31,adj_close,404.825
HD,2022-01-03,adj_close,398.612
HD,2022-01-04,adj_close,402.708
HD,2022-01-05,adj_close,397.246
HD,2022-01-06,adj_close,395.802
HD,2022-01-07,adj_close,383.95
HD,2022-01-10,adj_close,377.951
HD,2022-01-11,adj_close,377.181
HD,2022-01-12,adj_close,379.844
HD,2022-01-13,adj_close,377.483
HD,2022-01-14,adj_close,362.871
HD,2022-01-18,adj_close,357.72
HD,2022-01-19,adj_close,350.863
HD,2022-01-20,adj_close,341.001
HD,2022-01-21,adj_close,340.533
HD,2022-01-24,adj_close,354.882
HD,2022-01-25,adj_close,350.17
HD,2022-01-26,adj_close,348.512
HD,2022-01-27,adj_close,347.683
HD,2022-01-28,adj_close,357.545
HD,2022-01-31,adj_close,357.974
HD,2022-02-01,adj_close,359.652
HD,2022-02-02,adj_close,364.558
HD,2022-02-03,adj_close,355.857
HD,2022-02-04,adj_close,350.843
HD,2022-02-07,adj_close,348.58
HD,2022-02-08,adj_close,352.57
HD,2022-02-09,adj_close,355.428
HD,2022-02-10,adj_close,346.376
HD,2022-02-11,adj_close,341.693
HD,2022-02-14,adj_close,342.932
HD,2022-02-15,adj_close,344.591
HD,2022-02-16,adj_close,341.498
HD,2022-02-17,adj_close,339.401
HD,2022-02-18,adj_close,338.357
HD,2022-02-22,adj_close,308.411
HD,2022-02-23,adj_close,300.88
HD,2022-02-24,adj_close,305.553
HD,2022-02-25,adj_close,308.879
HD,2022-02-28,adj_close,308.079
HD,2022-03-01,adj_close,312.391
HD,2022-03-02,adj_close,319.336
HD,2022-03-03,adj_close,316.4
HD,2022-03-04,adj_close,316.302
HD,2022-03-07,adj_close,314.849
HD,2022-03-08,adj_close,308.967
HD,2022-03-09,adj_close,311.283
HD,2022-03-10,adj_close,312.009
HD,2022-03-11,adj_close,310.88
HD,2022-03-14,adj_close,312.421
HD,2022-03-15,adj_close,322.411
HD,2022-03-16,adj_close,324.737
HD,2022-03-17,adj_close,330.085
HD,2022-03-18,adj_close,334.384
HD,2022-03-21,adj_close,323.226
HD,2022-03-22,adj_close,323.579
HD,2022-03-23,adj_close,311.136
HD,2022-03-24,adj_close,309.889
HD,2022-03-25,adj_close,304.884
HD,2022-03-28,adj_close,308.417
HD,2022-03-29,adj_close,311.783
HD,2022-03-30,adj_close,302.706
HD,2022-03-31,adj_close,293.746
HD,2022-04-01,adj_close,296.258
HD,2022-04-04,adj_close,299.88
HD,2022-04-05,adj_close,299.173
HD,2022-04-06,adj_close,292.971
HD,2022-04-07,adj_close,297.102
HD,2022-04-08,adj_close,305.306
HD,2022-04-11,adj_close,300.998
HD,2022-04-12,adj_close,300.576
HD,2022-04-13,adj_close,304.629
HD,2022-04-14,adj_close,298.839
HD,2022-04-18,adj_close,294.61
HD,2022-04-19,adj_close,302.058
HD,2022-04-20,adj_close,309.261
HD,2022-04-21,adj_close,304.57
HD,2022-04-22,adj_close,294.512
HD,2022-04-25,adj_close,299.251
HD,2022-04-26,adj_close,294.364
HD,2022-04-27,adj_close,295.974
HD,2022-04-28,adj_close,305.944
HD,2022-04-29,adj_close,294.796
HD,2022-05-02,adj_close,301.244
HD,2022-05-03,adj_close,299.271
HD,2022-05-04,adj_close,309.428
HD,2022-05-05,adj_close,293.53
HD,2022-05-06,adj_close,288.82
HD,2022-05-09,adj_close,291.489
HD,2022-05-10,adj_close,285.729
HD,2022-05-11,adj_close,277.682
HD,2022-05-12,adj_close,284.286
HD,2022-05-13,adj_close,290.508
HD,2022-05-16,adj_close,290.468
HD,2022-05-17,adj_close,295.336
HD,2022-05-18,adj_close,279.86
HD,2022-05-19,adj_close,282.392
HD,2022-05-20,adj_close,281.833
HD,2022-05-23,adj_close,280.694
HD,2022-05-24,adj_close,282.549
HD,2022-05-25,adj_close,288.094
HD,2022-05-26,adj_close,297.161
HD,2022-05-27,adj_close,302.706
HD,2022-05-31,adj_close,297.102
HD,2022-06-01,adj_close,293.488
HD,2022-06-02,adj_close,302.06
HD,2022-06-03,adj_close,301.28
HD,2022-06-06,adj_close,300.104
HD,2022-06-07,adj_close,298.011
HD,2022-06-08,adj_close,293.824
HD,2022-06-09,adj_close,296.125
HD,2022-06-10,adj_close,285.637
HD,2022-06-13,adj_close,279.633
HD,2022-06-14,adj_close,275.199
HD,2022-06-15,adj_close,276.245
HD,2022-06-16,adj_close,270.054
HD,2022-06-17,adj_close,267.358
HD,2022-06-21,adj_close,265.847
HD,2022-06-22,adj_close,265.629
HD,2022-06-23,adj_close,271.989
HD,2022-06-24,adj_close,279.475
HD,2022-06-27,adj_close,279.169
HD,2022-06-28,adj_close,266.785
HD,2022-06-29,adj_close,270.458
HD,2022-06-30,adj_close,270.853
HD,2022-07-01,adj_close,275.604
HD,2022-07-05,adj_close,280.196
HD,2022-07-06,adj_close,280.047
HD,2022-07-07,adj_close,283.119
HD,2022-07-08,adj_close,282.901
HD,2022-07-11,adj_close,282.823
HD,2022-07-12,adj_close,281.568
HD,2022-07-13,adj_close,283.603
HD,2022-07-14,adj_close,285.874
HD,2022-07-15,adj_close,288.768
HD,2022-07-18,adj_close,289.4
HD,2022-07-19,adj_close,296.095
HD,2022-07-20,adj_close,298.534
HD,2022-07-21,adj_close,301.201
HD,2022-07-22,adj_close,302.771
HD,2022-07-25,adj_close,302.336
HD,2022-07-26,adj_close,294.466
HD,2022-07-27,adj_close,295.187
HD,2022-07-28,adj_close,295.898
HD,2022-07-29,adj_close,297.191
HD,2022-08-01,adj_close,302.01
HD,2022-08-02,adj_close,296.964
HD,2022-08-03,adj_close,302.554
HD,2022-08-04,adj_close,303.344
HD,2022-08-05,adj_close,305.832
HD,2022-08-08,adj_close,308.084
HD,2022-08-09,adj_close,301.408
HD,2022-08-10,adj_close,307.699
HD,2022-08-11,adj_close,306.82
HD,2022-08-12,adj_close,310.967
HD,2022-08-15,adj_close,310.691
HD,2022-08-16,adj_close,323.302
HD,2022-08-17,adj_close,321.702
HD,2022-08-18,adj_close,321.159
HD,2022-08-19,adj_close,317.317
HD,2022-08-22,adj_close,308.321
HD,2022-08-23,adj_close,303.077
HD,2022-08-24,adj_close,304.272
HD,2022-08-25,adj_close,305.921
HD,2022-08-26,adj_close,294.387
HD,2022-08-29,adj_close,292.629
HD,2022-08-30,adj_close,289.449
HD,2022-08-31,adj_close,286.686
HD,2022-09-01,adj_close,291.606
HD,2022-09-02,adj_close,290.145
HD,2022-09-06,adj_close,287.799
HD,2022-09-07,adj_close,295.681
HD,2022-09-08,adj_close,298.097
HD,2022-09-09,adj_close,297.967
HD,2022-09-12,adj_close,295.751
HD,2022-09-13,adj_close,276.259
HD,2022-09-14,adj_close,274.678
HD,2022-09-15,adj_close,269.907
HD,2022-09-16,adj_close,274.31
HD,2022-09-19,adj_close,278.734
HD,2022-09-20,adj_close,272.521
HD,2022-09-21,adj_close,269.937
HD,2022-09-22,adj_close,267.522
HD,2022-09-23,adj_close,269.311
HD,2022-09-26,adj_close,264.977
HD,2022-09-27,adj_close,267.074
HD,2022-09-28,adj_close,280.493
HD,2022-09-29,adj_close,276.656
HD,2022-09-30,adj_close,274.281
HD,2022-10-03,adj_close,281.994
HD,2022-10-04,adj_close,287.819
HD,2022-10-05,adj_close,288.107
HD,2022-10-06,adj_close,288.644
HD,2022-10-07,adj_close,282.61
HD,2022-10-10,adj_close,280.761
HD,2022-10-11,adj_close,281.189
HD,2022-10-12,adj_close,278.833
HD,2022-10-13,adj_close,281.129
HD,2022-10-14,adj_close,274.768
HD,2022-10-17,adj_close,279.569
HD,2022-10-18,adj_close,283.346
HD,2022-10-19,adj_close,273.833
HD,2022-10-20,adj_close,267.84
HD,2022-10-21,adj_close,273.873
HD,2022-10-24,adj_close,281.557
HD,2022-10-25,adj_close,288.515
HD,2022-10-26,adj_close,288.405
HD,2022-10-27,adj_close,289.31
HD,2022-10-28,adj_close,296.854
HD,2022-10-31,adj_close,294.349
HD,2022-11-01,adj_close,294.28
HD,2022-11-02,adj_close,286.994
HD,2022-11-03,adj_close,279.807
HD,2022-11-04,adj_close,282.322
HD,2022-11-07,adj_close,288.524
HD,2022-11-08,adj_close,289.389
HD,2022-11-09,adj_close,285.026
HD,2022-11-10,adj_close,309.826
HD,2022-11-11,adj_close,313.046
HD,2022-11-14,adj_close,305.074
HD,2022-11-15,adj_close,310.054
HD,2022-11-16,adj_close,313.016
HD,2022-11-17,adj_close,309.567
HD,2022-11-18,adj_close,311.297
HD,2022-11-21,adj_close,314.875
HD,2022-11-22,adj_close,322.926
HD,2022-11-23,adj_close,319.577
HD,2022-11-25,adj_close,324.417
HD,2022-11-28,adj_close,317.002
HD,2022-11-29,adj_close,314.06
HD,2022-11-30,adj_close,323.99
HD,2022-12-01,adj_close,327.07
HD,2022-12-02,adj_close,327.99
HD,2022-12-05,adj_close,320.08
HD,2022-12-06,adj_close,317.45
HD,2022-12-07,adj_close,320.15
HD,2022-12-08,adj_close,324.09
HD,2022-12-09,adj_close,320.48
HD,2022-12-12,adj_close,327.98
HD,2022-12-13,adj_close,332.89
HD,2022-12-14,adj_close,333.43
HD,2022-12-15,adj_close,327.6
HD,2022-12-16,adj_close,323.34
HD,2022-12-19,adj_close,317.33
HD,2022-12-20,adj_close,314.84
HD,2022-12-21,adj_close,319.36
HD,2022-12-22,adj_close,316.12
HD,2022-12-23,adj_close,318.73
HD,2022-12-27,adj_close,319.55
HD,2022-12-28,adj_close,315.73
HD,2022-12-29,adj_close,320.41
HD,2022-12-30,adj_close,315.86
HD,2023-01-03,adj_close,315.91
HD,2023-01-04,adj_close,319.73
HD,2023-01-05,adj_close,315.47
HD,2023-01-06,adj_close,317.53
HD,2023-01-09,adj_close,317.81
HD,2023-01-10,adj_close,320.63
HD,2023-01-11,adj_close,329.0
HD,2023-01-12,adj_close,329.87
HD,2023-01-13,adj_close,331.21
HD,2023-01-17,adj_close,327.53
HD,2023-01-18,adj_close,323.69
HD,2023-01-19,adj_close,310.88
HD,2023-01-20,adj_close,315.0
HD,2023-01-23,adj_close,315.48
HD,2023-01-24,adj_close,317.69
HD,2023-01-25,adj_close,317.26
HD,2023-01-26,adj_close,313.81
HD,2023-01-27,adj_close,316.69
HD,2023-01-30,adj_close,314.24
BAC,2021-01-04,open,30.46
BAC,2021-01-05,open,30.17
BAC,2021-01-06,open,31.9
BAC,2021-01-07,open,33.31
BAC,2021-01-08,open,32.92
BAC,2021-01-11,open,32.09
BAC,2021-01-12,open,33.42
BAC,2021-01-13,open,33.43
BAC,2021-01-14,open,33.48
BAC,2021-01-15,open,33.29
BAC,2021-01-19,open,32.5
BAC,2021-01-20,open,32.76
BAC,2021-01-21,open,32.34
BAC,2021-01-22,open,31.36
BAC,2021-01-25,open,31.27
BAC,2021-01-26,open,31.4
BAC,2021-01-27,open,30.31
BAC,2021-01-28,open,30.42
BAC,2021-01-29,open,30.4
BAC,2021-02-01,open,29.87
BAC,2021-02-02,open,30.58
BAC,2021-02-03,open,30.91
BAC,2021-02-04,open,31.8
BAC,2021-02-05,open,32.89
BAC,2021-02-08,open,32.43
BAC,2021-02-09,open,32.97
BAC,2021-02-10,open,33.12
BAC,2021-02-11,open,32.97
BAC,2021-02-12,open,33.0
BAC,2021-02-16,open,33.98
